,T0,T1,T2
497,0.77181070751019,0.008575806561782404,0.21961348592802757
498,0.025085321307836864,0.04403884221272633,0.9308758364794367
499,0.5460286292803042,0.04494234237318896,0.4090290283465069
500,0.5894148441229277,0.04960802943587133,0.3609771264412009
501,0.29913016293094996,0.6317353948866423,0.06913444218240777
502,0.8982900024361171,0.004133107116140193,0.0975768904477427
503,0.024365228573786986,0.023495203779327883,0.9521395676468851
504,0.006650018064424138,0.030398562843577705,0.9629514190919982
505,0.016627594290371348,0.01603386215028409,0.9673385435593447
506,0.03902393072193428,0.009341618984238005,0.9516344502938278
507,0.8706866888096723,0.045734639364282514,0.08357867182604505
508,0.4837247838825098,0.015550546108771292,0.5007246700087189
509,0.062063744897480067,0.10770186474559107,0.8302343903569289
510,0.06424099957749851,0.010327161513124041,0.9254318389093774
511,0.027137031268180452,0.005322613420095648,0.9675403553117239
512,0.921430837627369,0.0498251774692612,0.028743984903369796
513,0.39971018421198373,0.011150637537477371,0.5891391782505389
514,0.43595984542585225,0.5476309179141171,0.01640923666003059
515,0.014938995797342685,0.009569655384328506,0.9754913488183289
516,0.09828739207535658,0.0036707548348317155,0.8980418530898118
517,0.8371633792453289,0.02042309500372557,0.14241352575094554
518,0.033788813862073414,0.011120809320889206,0.9550903768170373
519,0.819828726055962,0.012213137666360622,0.1679581362776774
520,0.5670233232449345,0.019362488055166997,0.41361418869989836
521,0.1607479280390962,0.002015033405628838,0.837237038555275
522,0.37954453379611514,0.02801703860696677,0.5924384275969182
523,0.7186171873789191,0.03547227177214873,0.24591054084893216
524,0.4387571793678444,0.0213791136925241,0.5398637069396315
525,0.09892609213253573,0.021893747963624883,0.8791801599038394
526,0.04796906717078902,0.03368964014331644,0.9183412926858946
527,0.8897415564442122,0.08628066785596217,0.02397777569982565
528,0.9125668534552079,0.06711343722190927,0.020319709322882774
529,0.015499939672224104,0.10371119905981735,0.8807888612679585
530,0.09554788490447934,0.004899609539782307,0.8995525055557384
531,0.9598172063122442,0.013956725520494038,0.02622606816726171
532,0.00670068518192303,0.003139571321081446,0.9901597434969954
533,0.02681529980335972,0.005157773734357348,0.968026926462283
534,0.9640463225981206,0.014625911619593989,0.02132776578228535
535,0.9345646317232279,0.04149629114911298,0.023939077127658994
536,0.23340244056516496,0.024195614303652385,0.7424019451311826
537,0.6718350554477742,0.04418459430686207,0.2839803502453637
538,0.8168826538983796,0.004515391252926432,0.17860195484869398
539,0.909944526585294,0.025077551345757995,0.06497792206894795
540,0.9603761291018496,0.020717347117687534,0.01890652378046285
541,0.9544924670954028,0.010442568083187921,0.03506496482140925
542,0.92937525490817,0.022131109627624282,0.048493635464205674
543,0.07402425251782256,0.0242606036094849,0.9017151438726926
544,0.49376676090097027,0.45051084600216496,0.05572239309686478
545,0.153559503618291,0.010310445131360386,0.8361300512503487
546,0.3908697831674074,0.35128430799327026,0.25784590883932224
547,0.006968903414088276,0.0066009501184576104,0.9864301464674541
548,0.18433902756882084,0.00247253434221873,0.8131884380889604
549,0.7251877712210868,0.009712367569258726,0.2650998612096544
550,0.09875362780993724,0.027566107750558132,0.8736802644395045
551,0.7559912543121483,0.005869034840473893,0.23813971084737776
552,0.23486941000129283,0.011891479574093707,0.7532391104246134
553,0.9142209749726222,0.01724094167247795,0.06853808335489979
554,0.9065529610472195,0.009388056420723184,0.0840589825320573
555,0.8926478565649045,0.00805566357831267,0.09929647985678283
556,0.5255972681981135,0.01141059986810089,0.4629921319337856
557,0.9176994704674127,0.02167935983056336,0.060621169702023754
558,0.5421615387472574,0.004162053957622848,0.45367640729511977
559,0.3908697831674074,0.35128430799327026,0.25784590883932224
560,0.006472337582438934,0.006130602620367546,0.9873970597971935
561,0.4129236368568546,0.006406820923853774,0.5806695422192916
562,0.022483284316490302,0.04997094933650447,0.9275457663470051
563,0.1071646952362392,0.004354691567836201,0.8884806131959246
564,0.9127610611236047,0.017622289326247105,0.06961664955014818
565,0.012324741426702458,0.002950318851985742,0.9847249397213118
566,0.09135057921601004,0.05925763506926908,0.849391785714721
567,0.3182386499730246,0.027355382963707493,0.6544059670632679
568,0.03171418605473318,0.11975721990329183,0.848528594041975
569,0.026081211985743386,0.006243367608302268,0.9676754204059544
570,0.30616877417598404,0.015802575376963043,0.678028650447053
571,0.09789825612542971,0.0042033403374510045,0.8978984035371192
572,0.9499141449474484,0.021099783091578884,0.028986071960972595
573,0.8563313765771501,0.005077512325605798,0.13859111109724406
574,0.06768899288307885,0.07405616975700312,0.8582548373599181
575,0.03139395147531775,0.00886585400423151,0.9597401945204507
576,0.9892012596620812,0.007922268210328336,0.002876472127590482
577,0.02224963306692202,0.059737098970149574,0.9180132679629285
578,0.04764666529571954,0.060347358805479936,0.8920059758988006
579,0.04174492855076344,0.015231799127198532,0.9430232723220381
580,0.834041106247857,0.0015974177828147224,0.16436147596932835
581,0.11428318779996982,0.010609040950207285,0.875107771249823
582,0.0045047317393155555,0.008184392559477933,0.9873108757012066
583,0.3364923788005161,0.0037392146478614583,0.6597684065516225
584,0.9774616967131086,0.019695968323283453,0.0028423349636079484
585,0.017795573160525806,0.04777858187249327,0.934425844966981
586,0.006024693346220928,0.03860284749871145,0.9553724591550677
587,0.06962507659118877,0.006910331716586948,0.9234645916922244
588,0.7211616875548631,0.14988722624346376,0.12895108620167306
589,0.08163641496732212,0.002454200963235392,0.9159093840694426
590,0.13283952438677976,0.04632040597094314,0.8208400696422772
591,0.004978292949750303,0.004474114575113655,0.9905475924751361
592,0.010305751204452943,0.015068242473067452,0.9746260063224795
593,0.9575997297899984,0.008835693789367952,0.033564576420633534
594,0.9116706097472044,0.018024757171989418,0.07030463308080612
595,0.6167046851489373,0.008998134691563362,0.37429718015949925
596,0.038687513111586115,0.011422659626992987,0.9498898272614209
597,0.945907294523833,0.006088046978051639,0.048004658498115235
598,0.06065111947662313,0.011973621517386195,0.9273752590059907
599,0.07698599825284086,0.021893747963624883,0.9011202537835342
600,0.02900969921493554,0.022941875803972948,0.9480484249810914
601,0.21597902301029182,0.0012285299458797854,0.7827924470438283
602,0.9244289688207581,0.019245056418647506,0.05632597476059442
603,0.10110763632827757,0.039873866787287104,0.8590184968844353
604,0.2975852303904883,0.591888632530842,0.11052613707866973
605,0.3405379714909431,0.20018785634130118,0.4592741721677556
606,0.5590898818496567,0.015982717871734872,0.4249274002786085
607,0.9108586584627281,0.06415200468789911,0.02498933684937281
608,0.652216053988644,0.22232309555348162,0.12546085045787422
609,0.7782435057037574,0.0420825082062979,0.17967398608994462
610,0.005530063290295756,0.007885077022852544,0.9865848596868516
611,0.03149058135545598,0.0059254166827524745,0.9625840019617916
612,0.9857872960646215,0.0051577737343573475,0.009054930201021149
613,0.05115764467356239,0.03700642282993912,0.9118359324964984
614,0.04630824254846059,0.011035482518550294,0.9426562749329891
615,0.03806404959193078,0.07110482214879837,0.8908311282592709
616,0.13254061854529134,0.006945828856128731,0.86051355259858
617,0.7835945880526619,0.009170525350827779,0.20723488659651032
618,0.9542429638953206,0.04268370256091816,0.003073333543761219
619,0.21991410513660659,0.028723045648955257,0.7513628492144382
620,0.7331766418440925,0.05963884507144612,0.20718451308446134
621,0.12153498088772915,0.1601741748423099,0.7182908442699608
622,0.01774115204808711,0.008103801894895103,0.9741550460570179
623,0.10514482177529758,0.03321218627953182,0.8616429919451706
624,0.012124593862509546,0.007766799489949631,0.9801086066475408
625,0.9632122609062406,0.017122098381109542,0.01966564071264985
626,0.6248968390338696,0.014970192986853589,0.36013296797927674
627,0.6941271415449022,0.027836360184552964,0.2780364982705448
628,0.509702700512714,0.03420672632053182,0.4560905731667541
629,0.6606876470580082,0.28822457118650235,0.05108778175548937
630,0.2419188422771116,0.0459336400513275,0.7121475176715609
631,0.5790780471345858,0.009478331363592205,0.41144362150182195
632,0.8261457338234572,0.15204211947587873,0.021812146700663972
633,0.4072327267917615,0.057522182061012214,0.5352450911472263
634,0.18717024013296674,0.005537050626706828,0.8072927092403265
635,0.0302481537720357,0.030011334029441995,0.9397405121985223
636,0.0941464225268081,0.025290458068951208,0.8805631194042407
637,0.8439108724568752,0.15009092485941686,0.005998202683707908
638,0.13624686202471237,0.012784547346548773,0.850968590628739
639,0.047159379016857635,0.00297422343868624,0.9498663975444561
640,0.27757725170626407,0.11685820086551178,0.6055645474282241
641,0.6703176997942102,0.0024929574828842054,0.3271893427229057
642,0.2266850712909388,0.03472298823934246,0.7385919404697188
643,0.9303850988585203,0.00863940029670862,0.06097550084477108
644,0.3908697831674074,0.35128430799327026,0.25784590883932224
645,0.02586190923375408,0.0038348708548676057,0.9703032199113784
646,0.003651752700315461,0.0017671904790141646,0.9945810568206704
647,0.2577313992064449,0.003998896584702862,0.7382697042088523
648,0.9146103290648334,0.02581720252426483,0.05957246841090171
649,0.35455121535027956,0.10850016042710416,0.5369486242226162
650,0.9116365922437548,0.0018134503889497822,0.08654995736729548
651,0.020267169585551865,0.002798495583673106,0.976934334830775
652,0.709272911275733,0.17900066151205282,0.11172642721221412
653,0.9379279493220405,0.032454381438588996,0.029617669239370495
654,0.7836150657323421,0.011968667077715116,0.20441626718994274
