((51.0, 20.0),68.23771658017542)
((37.0, 30.0),226.97606076021614)
((26.0, 32.0),253.43873544306092)
((23.0, 44.0),137.60780944596263)
((32.0, 24.0),243.06706028650353)
((34.0, 10.0),103.08412308768908)
((37.0, 40.0),170.06745552444477)
((55.0, 25.0),43.87959025812286)
((26.0, 26.0),250.62420522094482)
((48.0, 51.0),15.8134908300854)
((22.0, 42.0),150.63802791721025)
((19.0, 10.0),79.7900976605434)
((40.0, 41.0),143.81371553996792)
((8.0, 40.0),57.37317976689216)
((27.0, 21.0),213.30966218612048)
((26.0, 43.0),157.2662660401634)
((33.0, 30.0),266.4802649530468)
((49.0, 40.0),79.29831149869915)
((22.0, 34.0),209.06583494075028)
((41.0, 12.0),94.20526725559846)
((29.0, 59.0),2.158492202060458)
((44.0, 50.0),48.011802084850395)
((30.0, 53.0),62.23580528937582)
((55.0, 18.0),23.571555374470385)
((33.0, 11.0),114.85511388319523)
((18.0, 11.0),83.21631204490217)
((30.0, 27.0),277.5971159061892)
((12.0, 33.0),118.63926093928441)
((38.0, 32.0),212.85230610868484)
((11.0, 41.0),78.68695647123116)
((58.0, 29.0),17.379504017447616)
((40.0, 18.0),147.91705057338567)
((54.0, 18.0),32.67911747869366)
((42.0, 45.0),100.2035907470119)
((41.0, 43.0),122.07760033680756)
((14.0, 12.0),66.6735305626145)
((34.0, 43.0),155.80996934922024)
((43.0, 43.0),108.79110419714351)
((39.0, 22.0),182.53944958030675)
((38.0, 10.0),90.75185629348564)
((22.0, 27.0),219.47644390139416)
((12.0, 15.0),72.61976574157707)
((33.0, 14.0),144.29637133726283)
((30.0, 13.0),137.72883608229824)
((24.0, 41.0),169.0096828177011)
((42.0, 33.0),171.7087662533729)
((16.0, 45.0),90.80964355094554)
((35.0, 44.0),143.16252760780708)
((32.0, 7.0),76.60257404265693)
((20.0, 31.0),201.0072239037359)
((37.0, 36.0),200.689990689893)
((29.0, 14.0),147.57068223512297)
((15.0, 12.0),73.29871613456923)
((1.0, 27.0),11.751501307886443)
((28.0, 32.0),267.25228421125956)
((40.0, 13.0),108.0254227758272)
((2.0, 29.0),22.60241196662122)
((19.0, 54.0),29.9772770668039)
((30.0, 55.0),42.23691814235519)
((54.0, 45.0),10.612069457241162)
((41.0, 33.0),181.2295916900498)
((12.0, 11.0),45.673865348649834)
((45.0, 6.0),22.096396491986)
((19.0, 11.0),88.46419185033315)
((25.0, 57.0),18.23654136756293)
((26.0, 3.0),35.09806123221477)
((28.0, 17.0),176.51940528291348)
((51.0, 32.0),85.5851672338714)
((17.0, 46.0),89.36326759422624)
((38.0, 12.0),108.96393082200056)
((38.0, 40.0),164.22556617679615)
((46.0, 24.0),129.20014534522412)
((34.0, 24.0),232.57729494703233)
((58.0, 25.0),14.247735643783024)
((23.0, 23.0),208.25968340927665)
((42.0, 22.0),157.6845995569855)
((15.0, 13.0),80.80038971883582)
((27.0, 4.0),46.26733562619396)
((28.0, 38.0),210.54389268217616)
((25.0, 41.0),173.0720914785141)
((30.0, 29.0),296.55278401024526)
((42.0, 47.0),84.0634370173805)
((40.0, 40.0),151.20766682301667)
((37.0, 35.0),207.2234894599183)
((44.0, 15.0),98.57220785791036)
((38.0, 9.0),81.52851764259384)
((53.0, 31.0),66.71222706454142)
((49.0, 21.0),90.5619625643138)
((7.0, 41.0),43.93254761393621)
((10.0, 16.0),62.403058857324325)
((8.0, 45.0),31.40595855021825)
((35.0, 39.0),188.99095739322118)
((40.0, 54.0),31.841246667639993)
((21.0, 15.0),133.05136171118346)
((41.0, 24.0),175.8571930416609)
((34.0, 3.0),34.31055103394332)
((56.0, 38.0),23.115806540348167)
((52.0, 19.0),55.02859403409779)
((21.0, 43.0),136.86887182539226)
((46.0, 9.0),40.485771618591535)
((22.0, 37.0),190.30034868532255)
((42.0, 20.0),146.56050338685196)
((23.0, 11.0),105.69014128457002)
((28.0, 22.0),225.68686201226848)
((12.0, 13.0),59.60079690428259)
((43.0, 5.0),23.82803496857079)
((31.0, 17.0),177.10105952432443)
((41.0, 39.0),150.88128173435035)
((18.0, 31.0),181.27717916505594)
((59.0, 30.0),7.285851799536367)
((29.0, 26.0),266.9143322808554)
((23.0, 26.0),225.2920565688956)
((18.0, 9.0),66.15138811390406)
((30.0, 15.0),157.72588175790747)
((38.0, 53.0),48.30641959845895)
((53.0, 20.0),49.76367660107787)
((57.0, 37.0),16.517918885969642)
((11.0, 26.0),109.85661300410155)
((27.0, 47.0),120.1524597305945)
((50.0, 39.0),75.04118369740428)
((30.0, 35.0),242.1911291828156)
((21.0, 51.0),65.36892509951397)
((17.0, 41.0),126.52709769914125)
((2.0, 39.0),5.8922097962506825)
((52.0, 25.0),73.4145371212249)
((43.0, 11.0),74.6093690580754)
((21.0, 47.0),101.92992870138383)
((53.0, 34.0),62.53805331227273)
((52.0, 18.0),50.68896394316752)
((21.0, 36.0),189.4252031823583)
((15.0, 15.0),95.162349091351)
((36.0, 28.0),236.20132561238503)
((59.0, 35.0),1.744140438748083)
((50.0, 27.0),96.17040318415675)
((31.0, 8.0),87.37550423475)
((29.0, 58.0),12.155307976383867)
((27.0, 17.0),174.7194089031906)
((35.0, 27.0),242.87694820549373)
((44.0, 49.0),56.19053577158873)
((39.0, 47.0),99.57069342436836)
((15.0, 31.0),151.54658680701226)
((44.0, 39.0),127.1038333694224)
((27.0, 11.0),115.70337968783025)
((25.0, 56.0),28.088893975745393)
((45.0, 38.0),123.95932810714385)
((29.0, 55.0),42.144273667169685)
((51.0, 35.0),79.68497183881024)
((57.0, 39.0),10.393224535231269)
((25.0, 25.0),236.51188061720288)
((53.0, 39.0),47.684401333125486)
((57.0, 32.0),25.97973595581763)
((19.0, 16.0),129.64042928138466)
((48.0, 9.0),27.50762163936276)
((53.0, 42.0),34.61697029734129)
((18.0, 32.0),179.3761829977766)
((25.0, 1.0),13.799349556202607)
((37.0, 47.0),107.99102780820455)
((36.0, 0.0),1.1181609722886776)
((33.0, 1.0),15.87210900123143)
((21.0, 29.0),212.58257380244373)
((29.0, 28.0),285.69421477929484)
((40.0, 26.0),192.43978507024394)
((4.0, 27.0),41.65161255270881)
((52.0, 40.0),52.68253679595631)
((25.0, 32.0),245.08442305664227)
((30.0, 6.0),67.73516979329806)
((27.0, 25.0),249.6492022406482)
((12.0, 22.0),108.46214416029184)
((13.0, 34.0),125.93407720076843)
((42.0, 6.0),37.37151612138266)
((25.0, 24.0),229.46104436848634)
((59.0, 33.0),4.963453653175485)
((10.0, 33.0),99.03419161357292)
((41.0, 51.0),54.85441747535816)
((34.0, 15.0),151.5047213341696)
((5.0, 30.0),52.49017961649674)
((35.0, 57.0),17.311205949533033)
((29.0, 47.0),122.09665749853298)
((29.0, 10.0),107.60792960844967)
((24.0, 37.0),203.36421454346913)
((27.0, 44.0),149.7330820925095)
((56.0, 43.0),3.4534744872228984)
((24.0, 33.0),231.30875699128694)
((15.0, 16.0),101.97611186790314)
((15.0, 40.0),117.42566100553785)
((45.0, 27.0),145.77499973249442)
((50.0, 16.0),58.04641543235391)
((43.0, 47.0),78.2324866016976)
((54.0, 33.0),54.46912648372546)
((26.0, 37.0),213.72754458670187)
((23.0, 13.0),124.31188066243735)
((19.0, 14.0),113.68738836817403)
((19.0, 13.0),105.43023818719426)
((16.0, 31.0),161.46969048339145)
((11.0, 17.0),76.26011922847738)
((46.0, 27.0),135.87327617468412)
((55.0, 34.0),42.915115852829864)
((53.0, 12.0),10.555288148543376)
((33.0, 56.0),30.271440688441693)
((34.0, 2.0),24.43533199862653)
((48.0, 26.0),114.56255511712118)
((39.0, 14.0),121.79504895918268)
((33.0, 47.0),119.28330918901821)
((46.0, 8.0),32.61892794885764)
((14.0, 7.0),27.66517642024379)
((19.0, 5.0),35.014310042118026)
((38.0, 22.0),190.25142306718564)
((2.0, 32.0),21.226950782047318)
((40.0, 55.0),22.575931055099048)
((31.0, 34.0),250.61276207259922)
((29.0, 36.0),231.84846428569534)
((13.0, 29.0),132.5964149904495)
((28.0, 16.0),166.61161883242704)
((53.0, 41.0),39.283381018810815)
((3.0, 37.0),21.537024108603013)
((41.0, 48.0),81.06766911256109)
((43.0, 34.0),159.05366814446432)
((11.0, 25.0),107.90754679818275)
((14.0, 53.0),14.87525532062147)
((56.0, 33.0),34.68910429101548)
((18.0, 45.0),103.36565212679318)
((7.0, 11.0),8.58855730067912)
((30.0, 2.0),27.73732685836368)
((41.0, 9.0),68.51246059063847)
((41.0, 22.0),166.20372786532448)
((29.0, 44.0),152.06552751418843)
((57.0, 23.0),20.371439698612726)
((41.0, 14.0),110.62876113913458)
((35.0, 40.0),180.09168260019123)
((15.0, 5.0),16.436086890491204)
((22.0, 9.0),83.44955242361738)
((18.0, 24.0),171.50825357732631)
((40.0, 2.0),9.05452255203599)
((27.0, 20.0),203.76997542811858)
((42.0, 41.0),130.00406773787523)
((41.0, 31.0),185.99817629637238)
((30.0, 56.0),32.2374122287982)
((41.0, 13.0),102.49944540199564)
((38.0, 31.0),215.50311538645514)
((36.0, 27.0),233.5524732406294)
((37.0, 6.0),56.66367572065191)
((51.0, 10.0),13.357739326221107)
((19.0, 20.0),158.42891714707588)
((11.0, 30.0),112.45135088998748)
((3.0, 21.0),20.247115683469055)
((21.0, 37.0),183.0308470901734)
((42.0, 23.0),162.49119939278353)
((16.0, 36.0),146.81504035752852)
((22.0, 1.0),7.332748644310314)
((8.0, 16.0),45.544021669528796)
((52.0, 30.0),77.25360340987106)
((22.0, 58.0),2.025250460153174)
((29.0, 29.0),292.27649483973784)
((10.0, 14.0),50.71640174693243)
((32.0, 52.0),71.13043719740539)
((5.0, 16.0),19.48056643120257)
((26.0, 49.0),98.74667441953832)
((49.0, 17.0),71.86779411886342)
((13.0, 32.0),130.3269278948815)
((26.0, 16.0),162.5663843949855)
((37.0, 21.0),190.2843569426912)
((42.0, 50.0),58.76652314347879)
((28.0, 49.0),101.48712235868888)
((24.0, 51.0),74.81466831226382)
((30.0, 40.0),192.21850459816324)
((18.0, 50.0),61.3788526357742)
((38.0, 34.0),204.58137166709182)
((28.0, 0.0),7.233014887895308)
((26.0, 15.0),152.91838436742944)
((24.0, 47.0),113.21551070124383)
((23.0, 39.0),181.27241960251806)
((12.0, 48.0),41.70429099510052)
((31.0, 29.0),287.18929884044417)
((32.0, 26.0),260.6127722887238)
((48.0, 45.0),58.68694658783156)
((49.0, 48.0),31.021912348305918)
((34.0, 18.0),179.93402268093774)
((41.0, 5.0),32.854921929895724)
((30.0, 30.0),291.8219599377559)
((20.0, 3.0),20.250732679753227)
((50.0, 10.0),20.694513412186666)
((1.0, 37.0),2.280052045460188)
((16.0, 52.0),34.01957869132545)
((31.0, 39.0),201.43994482552304)
((14.0, 40.0),109.26154427293542)
((6.0, 28.0),62.29567132667906)
((27.0, 36.0),226.92353122940813)
((34.0, 30.0),256.6894538970314)
((30.0, 34.0),252.17878604658526)
((21.0, 22.0),186.6120503988733)
((9.0, 27.0),91.42137423213086)
((39.0, 54.0),35.50635882379691)
((39.0, 11.0),95.56904967221534)
((5.0, 40.0),30.164713949286188)
((7.0, 10.0),2.2322517549626752)
((47.0, 53.0),6.197795599791611)
((11.0, 9.0),24.283555227081237)
((39.0, 42.0),142.2124157974073)
((39.0, 21.0),176.13723778424102)
((22.0, 2.0),16.964459727626995)
((54.0, 12.0),2.4592935665907945)
((10.0, 49.0),20.594901980503373)
((5.0, 32.0),51.060036818847934)
((29.0, 11.0),117.60014860004159)
((46.0, 44.0),80.28989287316446)
((30.0, 10.0),107.73211522548368)
((11.0, 36.0),100.74017457081698)
((44.0, 41.0),115.05925673906316)
((28.0, 23.0),235.36688527725687)
((22.0, 39.0),175.3243905933437)
((45.0, 13.0),77.25487181310339)
((26.0, 55.0),39.55253254394428)
((49.0, 30.0),107.23261454403459)
((16.0, 17.0),116.0959813428421)
((32.0, 9.0),96.48979385120292)
((25.0, 40.0),182.2897756332992)
((6.0, 19.0),41.52683988580684)
((53.0, 14.0),21.992382656280363)
((28.0, 19.0),196.2818658380094)
((13.0, 33.0),128.40760961287242)
((7.0, 17.0),41.83220343509639)
((50.0, 43.0),54.997026146653454)
((34.0, 47.0),117.2139143594584)
((58.0, 24.0),12.598956954701244)
((28.0, 48.0),111.44665065755393)
((34.0, 31.0),253.83940592976498)
((19.0, 50.0),66.13618763147858)
((12.0, 26.0),119.70374827969543)
((38.0, 56.0),19.795343473942317)
((23.0, 18.0),169.0752105891787)
((27.0, 6.0),66.14051429845784)
((26.0, 12.0),123.73880026066917)
((34.0, 13.0),132.2476417343609)
((11.0, 23.0),102.54236784886473)
((2.0, 21.0),10.67415338878046)
((33.0, 25.0),246.62784029365406)
((35.0, 4.0),42.32169066996363)
((18.0, 51.0),52.62366925956879)
((27.0, 32.0),261.010487009188)
((29.0, 32.0),271.2833905988269)
((18.0, 14.0),107.74975035919411)
((51.0, 48.0),16.35643287921848)
((33.0, 4.0),45.65053653104151)
((56.0, 31.0),36.78929106219034)
((33.0, 43.0),158.44247044768906)
((45.0, 39.0),118.76723474584438)
((24.0, 29.0),242.56744214852108)
((57.0, 40.0),6.866785511636984)
((0.0, 27.0),1.7803389577776585)
((54.0, 14.0),13.572930631109053)
((49.0, 35.0),98.9173053158801)
((24.0, 45.0),132.13561616519763)
((11.0, 11.0),38.60078041322069)
((54.0, 38.0),42.00698642102136)
((32.0, 18.0),185.4950770606664)
((40.0, 27.0),195.00382446529315)
((58.0, 27.0),16.513932146455197)
((47.0, 39.0),101.63221850838092)
((50.0, 15.0),52.438815554712974)
((37.0, 18.0),166.3118135064289)
((28.0, 42.0),171.0721779398387)
((39.0, 43.0),134.01229331763773)
((6.0, 21.0),48.76630683410191)
((18.0, 38.0),153.43913388880452)
((56.0, 27.0),36.447559042178916)
((5.0, 28.0),52.30842342963143)
((33.0, 15.0),154.0595428953191)
((36.0, 21.0),196.63031602370367)
((23.0, 19.0),177.5406290909203)
((4.0, 23.0),35.190821284652074)
((15.0, 42.0),104.9528689223446)
((48.0, 12.0),48.967955455532284)
((55.0, 40.0),25.368210317811588)
((27.0, 30.0),271.5361977082928)
((44.0, 17.0),112.16190607441689)
((59.0, 26.0),5.616603063276706)
((44.0, 42.0),108.53701256094584)
((14.0, 31.0),141.61381019000262)
((40.0, 57.0),3.9018606740251016)
((43.0, 7.0),41.193221975002636)
((26.0, 22.0),218.64902615613767)
((10.0, 11.0),31.341627276465047)
((2.0, 23.0),15.712399848923724)
((16.0, 16.0),109.30209482778099)
((32.0, 16.0),165.83076621302695)
((9.0, 38.0),74.81116683949679)
((20.0, 4.0),29.602792900158548)
((32.0, 6.0),66.65173477570711)
((34.0, 53.0),58.46173108414206)
((28.0, 59.0),1.74284082149736)
((5.0, 21.0),39.29683965157384)
((33.0, 48.0),109.43893530195726)
((41.0, 6.0),41.88860974714473)
((32.0, 12.0),126.27206577448511)
((14.0, 15.0),87.85327609492967)
((18.0, 18.0),137.5803378538461)
((26.0, 42.0),166.89131595219732)
((25.0, 35.0),225.29583870652993)
((15.0, 54.0),11.72348719366699)
((9.0, 14.0),42.72566861057172)
((37.0, 53.0),51.409115916879244)
((11.0, 35.0),103.9146079156103)
((31.0, 36.0),231.08633406604326)
((59.0, 23.0),0.8401877449689366)
((23.0, 51.0),72.06096683280343)
((56.0, 32.0),35.92638461837197)
((11.0, 27.0),111.29519174262768)
((45.0, 47.0),65.72389893310697)
((38.0, 49.0),85.68791389511321)
((6.0, 18.0),37.41024875628202)
((9.0, 26.0),90.1189715909674)
((21.0, 20.0),172.92981060693916)
((43.0, 10.0),66.44927858124862)
((18.0, 15.0),115.56801923708612)
((40.0, 25.0),189.03062226652042)
((33.0, 53.0),60.02394997677399)
((49.0, 24.0),100.4272497347124)
((28.0, 3.0),37.17401442176559)
((11.0, 48.0),34.737031374101726)
((28.0, 31.0),275.152146004122)
((53.0, 18.0),41.72064839431968)
((25.0, 31.0),249.3964077377683)
((55.0, 35.0),40.871393516378554)
((28.0, 52.0),71.58731709256355)
((12.0, 47.0),48.87916006598722)
((11.0, 13.0),52.12998147630568)
((4.0, 25.0),39.16692078216695)
((27.0, 49.0),100.36249895544489)
((20.0, 7.0),57.34872608837701)
((4.0, 30.0),42.494892438704)
((25.0, 45.0),135.28605970848344)
((1.0, 22.0),3.6687465143793574)
((47.0, 24.0),119.65360797561821)
((56.0, 36.0),28.790002939709822)
((13.0, 6.0),13.715127317355709)
((30.0, 18.0),187.7194770002211)
((45.0, 34.0),140.09274564370247)
((32.0, 31.0),271.25388873815854)
((48.0, 50.0),23.401057570708872)
((5.0, 42.0),21.573931392138057)
((29.0, 25.0),257.1086912388769)
((33.0, 38.0),206.38617106935996)
((48.0, 52.0),8.08054358203254)
((37.0, 51.0),70.46256608808164)
((46.0, 41.0),99.23262204694058)
((14.0, 23.0),130.748090725418)
((46.0, 38.0),115.22297511160197)
((24.0, 7.0),70.46010413130534)
((36.0, 11.0),107.29472982410968)
((12.0, 52.0),11.319100986812245)
((43.0, 38.0),140.98472831753114)
((20.0, 53.0),43.07685074093197)
((19.0, 52.0),48.2019126007938)
((44.0, 13.0),83.98342340256019)
((12.0, 50.0),26.821180592815708)
((8.0, 33.0),79.35822107277306)
((43.0, 48.0),70.13954876915889)
((28.0, 8.0),87.03877371439529)
((44.0, 8.0),44.28888143262263)
((8.0, 21.0),67.57188183437125)
((40.0, 30.0),197.09621969794347)
((38.0, 50.0),76.42748985662827)
((41.0, 30.0),187.12210682966597)
((39.0, 1.0),2.9443771949020103)
((9.0, 21.0),76.89674838735563)
((1.0, 26.0),10.807676524639156)
((4.0, 24.0),37.36165898125854)
((18.0, 3.0),12.675808477643109)
((47.0, 25.0),122.29288658753234)
((9.0, 34.0),87.18547414363289)
((10.0, 30.0),102.45945981426703)
((51.0, 18.0),59.57587073338129)
((30.0, 21.0),217.70840280658769)
((19.0, 40.0),147.87402482237792)
((57.0, 31.0),26.811222657914122)
((7.0, 27.0),71.52553404160469)
((22.0, 41.0),159.09577130802492)
((48.0, 34.0),111.24878200623999)
((39.0, 15.0),130.25901609617154)
((10.0, 31.0),101.81508115386069)
((15.0, 17.0),108.50990283533498)
((34.0, 36.0),219.96384785101634)
((51.0, 49.0),9.640446669683449)
((13.0, 7.0),21.766239704637016)
((11.0, 18.0),81.56343875432665)
((2.0, 36.0),14.45770692418666)
((38.0, 7.0),62.892862779115966)
((32.0, 37.0),219.0288868808384)
((12.0, 19.0),95.25196192360258)
((36.0, 17.0),162.6489774313974)
((17.0, 6.0),35.10766075366476)
((6.0, 17.0),32.982434253740465)
((55.0, 14.0),5.054756211647167)
((35.0, 25.0),232.52371554421103)
((43.0, 21.0),143.95222869840356)
((9.0, 17.0),59.26140169175966)
((44.0, 30.0),157.17804417761388)
((10.0, 32.0),100.67047609741681)
((7.0, 45.0),23.250061723208972)
((25.0, 39.0),191.368973680263)
((18.0, 36.0),164.46368238400282)
((24.0, 22.0),207.73126524598962)
((45.0, 40.0),113.18374738035362)
((41.0, 29.0),187.36598326707116)
((31.0, 23.0),236.4851842707424)
((30.0, 48.0),112.23198600269171)
((39.0, 55.0),26.117026334557032)
((52.0, 44.0),32.8185714343115)
((24.0, 40.0),177.92024674689247)
((53.0, 24.0),61.59235391261351)
((39.0, 3.0),21.877657994752333)
((33.0, 50.0),89.70612595415211)
((32.0, 41.0),180.0987517809983)
((29.0, 27.0),276.5552042107145)
((28.0, 55.0),41.66427882208769)
((30.0, 22.0),227.702669414269)
((5.0, 44.0),11.848876867035045)
((26.0, 54.0),49.4448438704692)
((18.0, 46.0),95.25610191094593)
((28.0, 56.0),31.686113147881017)
((15.0, 19.0),120.61646844124138)
((37.0, 29.0),227.35360531371157)
((35.0, 38.0),197.68670419102907)
((49.0, 41.0),74.24740898828009)
((51.0, 21.0),72.03343873025865)
((28.0, 20.0),206.1253580820447)
((37.0, 58.0),3.230033771734533)
((19.0, 49.0),74.97270011316552)
((36.0, 16.0),153.67738944557775)
((14.0, 46.0),69.97578227451079)
((35.0, 35.0),221.87817605972683)
((27.0, 46.0),130.0290004154362)
((10.0, 9.0),17.3919195208698)
((4.0, 32.0),41.119961174072124)
((37.0, 1.0),8.559471747861025)
((45.0, 15.0),91.3726139420898)
((18.0, 27.0),180.52146626992936)
((48.0, 32.0),115.2920461599755)
((53.0, 30.0),67.25939769776645)
((10.0, 40.0),75.11728517143058)
((43.0, 36.0),151.084377764151)
((31.0, 11.0),117.31401990583471)
((16.0, 19.0),128.73797221622192)
((56.0, 29.0),37.378821841830394)
((49.0, 33.0),103.7240309689755)
((23.0, 3.0),29.230088701545043)
((20.0, 9.0),75.52364308619765)
((39.0, 7.0),59.22619476528897)
((26.0, 52.0),69.2016200647538)
((47.0, 37.0),110.68602098221213)
((31.0, 6.0),67.40769119107249)
((2.0, 37.0),11.921194503702992)
((9.0, 35.0),84.72106592457777)
((9.0, 22.0),80.38657162797503)
((26.0, 53.0),59.32825420936112)
((15.0, 23.0),140.00487645177822)
((15.0, 24.0),143.62405363870567)
((49.0, 23.0),97.57893981289598)
((21.0, 4.0),33.04142573516401)
((7.0, 15.0),31.782519024545763)
((37.0, 4.0),37.50700460502806)
((16.0, 35.0),150.9676718980544)
((36.0, 51.0),73.42726818800799)
((56.0, 23.0),30.111317447160886)
((23.0, 31.0),230.31311445039788)
((12.0, 12.0),52.74147171861525)
((29.0, 40.0),191.9971297375077)
((50.0, 28.0),97.01846985676536)
((59.0, 24.0),2.760045906266022)
((46.0, 22.0),122.06013300068679)
((17.0, 24.0),162.31231669960727)
((37.0, 33.0),218.1618253769392)
((27.0, 26.0),257.68924632929827)
((50.0, 24.0),90.75967545769228)
((55.0, 22.0),37.259304326855194)
((19.0, 37.0),167.4205098810395)
((32.0, 10.0),106.4246889505133)
((44.0, 36.0),142.113669648036)
((30.0, 14.0),147.7274559206904)
((42.0, 39.0),143.1924016403873)
((35.0, 47.0),114.62744574799959)
((33.0, 40.0),187.42316823868936)
((13.0, 54.0),1.003534630355496)
((30.0, 7.0),77.7345092189799)
((52.0, 33.0),74.21038926153852)
((20.0, 21.0),172.52608381536018)
((28.0, 27.0),271.76123792582484)
((41.0, 55.0),18.723721590204896)
((20.0, 55.0),24.465068081093087)
((13.0, 26.0),129.53308488005405)
((42.0, 13.0),96.63161545451878)
((21.0, 9.0),79.67781414616408)
((57.0, 27.0),26.481956900563546)
((24.0, 23.0),215.332908079434)
((8.0, 41.0),52.76980172800801)
((11.0, 28.0),112.21155067302114)
((21.0, 12.0),106.8501703263729)
((38.0, 1.0),5.908496766728675)
((51.0, 9.0),6.557009688432061)
((58.0, 31.0),16.831606933642362)
((13.0, 49.0),40.91719258576269)
((31.0, 41.0),181.57669757030405)
((54.0, 44.0),15.939483027575712)
((16.0, 26.0),158.8771405871142)
((34.0, 42.0),165.33089479062704)
((20.0, 51.0),61.46381712025729)
((49.0, 27.0),106.10757164863351)
((34.0, 4.0),44.17607552641506)
((8.0, 44.0),37.15449012557315)
((15.0, 49.0),53.36593376039545)
((13.0, 21.0),113.49535141285995)
((39.0, 4.0),31.286334244676723)
((28.0, 47.0),121.40165592292053)
((4.0, 14.0),0.9533017047667869)
((24.0, 46.0),122.70519352948457)
((59.0, 31.0),6.850601914480059)
((49.0, 36.0),95.82055161548058)
((14.0, 37.0),124.45465722609893)
((28.0, 44.0),151.2304554569857)
((38.0, 47.0),103.99062224406428)
((2.0, 22.0),13.356593380418786)
((58.0, 28.0),17.12308735380283)
((53.0, 16.0),32.42154536754768)
((15.0, 36.0),137.78594051517547)
((51.0, 16.0),49.61276420062365)
((33.0, 58.0),10.40806331900722)
((21.0, 10.0),88.82030727223828)
((28.0, 12.0),126.87440378214686)
((18.0, 25.0),175.239726114727)
((30.0, 31.0),282.059058540887)
((7.0, 28.0),72.28179994529732)
((12.0, 6.0),7.755585920280694)
((53.0, 46.0),13.210633706755388)
((54.0, 23.0),49.52956374480376)
((43.0, 55.0),10.136572972195381)
((9.0, 33.0),89.20382979216463)
((39.0, 49.0),81.63814202854056)
((15.0, 32.0),150.02195850782823)
((1.0, 23.0),5.946928542586392)
((56.0, 26.0),35.41562386708069)
((37.0, 27.0),224.05591149696576)
((16.0, 4.0),12.76189921440288)
((10.0, 17.0),67.82053604692827)
((41.0, 8.0),59.726231434596535)
((19.0, 39.0),154.78527869887694)
((54.0, 31.0),56.74002432108665)
((19.0, 18.0),144.654007397068)
((48.0, 35.0),108.47449429564854)
((51.0, 45.0),35.25732862747205)
((20.0, 32.0),198.73516523281776)
((31.0, 4.0),47.434784590775045)
((35.0, 14.0),138.91591788453331)
((49.0, 29.0),107.37531867813746)
((47.0, 18.0),94.09992989526668)
((13.0, 52.0),17.353768429186864)
((48.0, 11.0),42.00370090445876)
((27.0, 14.0),145.3059943565136)
((52.0, 17.0),46.0295378226996)
((7.0, 46.0),17.430494608163194)
((40.0, 34.0),186.8223689717243)
((31.0, 50.0),91.8677057038671)
((58.0, 32.0),16.029339767357556)
((24.0, 24.0),222.3887025268536)
((13.0, 31.0),131.67307299065578)
((25.0, 14.0),140.54538623862854)
((33.0, 17.0),173.47485980137185)
((21.0, 19.0),165.4941042511195)
((35.0, 51.0),75.9844379632758)
((18.0, 29.0),182.58997442872726)
((17.0, 56.0),3.4906351388239543)
((26.0, 4.0),44.994050649575854)
((33.0, 46.0),129.10961028632317)
((24.0, 1.0),11.974685924425579)
((31.0, 25.0),255.9077569239118)
((17.0, 36.0),155.7160347551224)
((31.0, 55.0),41.94179506384547)
((44.0, 40.0),121.25973739325516)
((20.0, 37.0),175.38237698333768)
((16.0, 41.0),119.05631520673658)
((41.0, 50.0),63.692235442492624)
((23.0, 20.0),185.7577373971121)
((33.0, 19.0),192.67523498911444)
((36.0, 3.0),30.37925742976359)
((18.0, 55.0),16.777407018229198)
((35.0, 21.0),202.36260552820988)
((22.0, 55.0),30.88299897666161)
((24.0, 34.0),225.34423058288314)
((33.0, 22.0),220.73086156529297)
((8.0, 22.0),70.91960547616665)
((12.0, 21.0),104.47058231945459)
((43.0, 42.0),115.86460200991233)
((40.0, 49.0),77.21281055036567)
((41.0, 25.0),179.72351202053204)
((3.0, 39.0),15.304332620512042)
((45.0, 37.0),128.72442929796267)
((34.0, 34.0),236.00162839215386)
((42.0, 5.0),28.48807852471463)
((25.0, 3.0),33.50270846252112)
((17.0, 39.0),139.42959877261316)
((38.0, 30.0),217.02574816116106)
((11.0, 40.0),83.84157153886622)
((58.0, 26.0),15.554304610027607)
((34.0, 29.0),257.32909231621943)
((37.0, 20.0),182.60099961967668)
((40.0, 32.0),193.70238910110345)
((55.0, 28.0),47.091606683593845)
((46.0, 17.0),96.5605469388127)
((4.0, 15.0),5.918506528445597)
((17.0, 3.0),8.447328484445862)
((36.0, 29.0),237.34804157253689)
((46.0, 5.0),8.233575324919862)
((34.0, 46.0),126.9226876144312)
((22.0, 29.0),222.57883255126785)
((53.0, 38.0),51.38752185490844)
((49.0, 22.0),94.28347522357001)
((31.0, 59.0),1.9831795022486887)
((9.0, 44.0),45.36301755780478)
((37.0, 22.0),197.567000567891)
((34.0, 20.0),198.383894032782)
((18.0, 2.0),3.5203312319774227)
((20.0, 10.0),84.48983352409468)
((21.0, 13.0),115.71257844299083)
((44.0, 34.0),149.60685112130204)
((13.0, 30.0),132.43223067895946)
((17.0, 8.0),52.45617464021677)
((15.0, 48.0),61.30905842763536)
((50.0, 9.0),13.719442160534534)
((55.0, 17.0),19.36199837350994)
((24.0, 15.0),146.60984345516698)
((52.0, 13.0),24.534925092430306)
((5.0, 25.0),49.029631270191985)
((45.0, 25.0),141.64799772294384)
((43.0, 27.0),165.53480310774376)
((25.0, 43.0),154.32677650303063)
((21.0, 25.0),202.93394909502808)
((27.0, 23.0),231.99111269367916)
((25.0, 51.0),77.15327156667705)
